,valence,energy,acousticness,song_name,mood
9374,-0.4616,-0.05299999999999999,0.0271,4th Chamber,Depressed
1531,-0.4541,-0.131,0.0668,Piss,Depressed
7484,-0.345,-0.07,0.0141,M.O.S. [battery full],Depressed
10922,-0.4286,-0.08000000000000002,0.0286,The Two of Us Are Dying,Depressed
2655,-0.346,-0.118,0.193,Lefthand,Depressed
21067,-0.4083,-0.010000000000000009,0.303,Just Another Day,Depressed
15467,-0.10200000000000009,-0.014000000000000012,0.0853,Never Know,Depressed
21347,-0.315,-0.09200000000000003,0.0706,I Need to Smoke,Depressed
879,-0.396,-0.09600000000000009,0.217,Gloss Of Blood,Depressed
13506,-0.3330000000000001,-0.057000000000000106,0.469,Hold On,Depressed
553,-0.4404,-0.02400000000000002,0.372,EverythingJustHurts,Depressed
18439,-0.15200000000000002,-0.069,0.731,death bed (coffee for your head),Depressed
16944,-0.29100000000000004,-0.15200000000000002,0.593,Sex Playlist,Depressed
2889,-0.4153,-0.04299999999999998,0.1009999999999999,01:13,Depressed
2961,-0.4659,-0.14200000000000002,0.0348,One Last Thing,Depressed
20187,-0.364,-0.04999999999999999,0.119,Cold Fever Dream,Depressed
17321,-0.3110000000000001,-0.05299999999999999,0.00627,Swimming Pools (Drank),Depressed
6988,-0.391,-0.07800000000000001,0.0191,April Mourning,Depressed
19554,-0.22100000000000009,-0.010000000000000009,0.0336,"Chill Bill REMIX (feat. D.R.A.M., Denzel Curry & Cousin Stizz)",Depressed
20527,-0.375,-0.066,0.528,Summer Playlists,Depressed
5121,-0.3,-0.09700000000000009,0.155,Whuss The Deal,Depressed
11393,-0.32,-0.08000000000000002,0.851,Falling Down,Depressed
312,-0.4604,-0.179,0.0559999999999999,Mad,Depressed
9222,-0.4608,-0.07900000000000001,0.65,Red Tide (feat. Chris Travis),Depressed
13494,-0.29100000000000004,-0.029000000000000026,0.5920000000000001,Make Me (Cry),Depressed
13333,-0.357,-0.065,0.369,Kon ik maar even bij je zijn,Depressed
16316,-0.09899999999999998,-0.0020000000000000018,0.445,Daddy's Little Girl,Depressed
5545,-0.324,-0.057000000000000106,0.00601,Swimming Pools (Drank),Depressed
473,-0.192,-0.017000000000000015,0.0442,Coke in the Bathroom,Depressed
3727,-0.394,-0.07600000000000001,0.0101,Sand,Depressed
4176,-0.29600000000000004,-0.132,0.106,Blessing,Depressed
19749,-0.275,-0.04299999999999998,0.6609999999999999,Hope,Depressed
8604,-0.323,-0.05399999999999999,0.337,Life's A Mess (feat. Halsey),Depressed
1893,-0.4636,-0.07700000000000001,0.0144,"skyscrapers (love now, cry later)",Depressed
4504,-0.068,-0.0010000000000000009,0.467,Vision Field,Depressed
14946,-0.4266,-0.08600000000000002,0.177,Get Ugly,Depressed
4594,-0.22100000000000009,-0.10399999999999998,0.2689999999999999,The Conjuring,Depressed
20323,-0.31,-0.12200000000000011,0.0116,DROPPED OUTTA COLLEGE,Depressed
186,-0.08100000000000002,-0.04200000000000009,0.00487,Philosopher's Throne,Depressed
9898,-0.16299999999999998,-0.030000000000000027,0.153,Switched,Depressed
20273,-0.4588,-0.175,0.857,UGLY,Depressed
14513,-0.175,-0.03899999999999998,0.000832,gun smoke,Depressed
1996,-0.20400000000000001,-0.04299999999999998,0.0327,Futsal Shuffle 2020,Depressed
2676,-0.36,-0.008000000000000007,0.242,Everything,Depressed
7157,-0.2680000000000001,-0.0010000000000000009,0.0166,driveway,Depressed
601,-0.385,-0.183,0.742,Sleep Above the Moon,Depressed
14662,-0.14800000000000002,-0.06,0.457,Mixed Personalities (feat. Kanye West),Depressed
8826,-0.063,-0.014000000000000012,0.1939999999999999,Had Enough,Depressed
11306,-0.4385,-0.07500000000000001,0.0334,Leprosy,Depressed
324,-0.4626,-0.031000000000000028,0.1159999999999999,Glitch,Depressed
3016,-0.4238,-0.196,0.0943,Taylor,Depressed
7019,-0.21300000000000002,-0.032999999999999974,0.0149,PICK IT UP (feat. A$AP Rocky),Depressed
8605,-0.4562,-0.10899999999999999,0.0148,Tattoos,Depressed
17994,-0.3030000000000001,-0.04799999999999999,0.0023,Small Talk,Depressed
19371,-0.4113,-0.09399999999999997,0.371,Healer (feat. Jean Deaux),Depressed
700,-0.27,-0.09200000000000003,0.825,Fall,Depressed
2990,-0.386,-0.05499999999999999,0.00139,How Will I Ever Know,Depressed
1694,-0.376,-0.121,0.585,777,Depressed
6237,-0.21600000000000003,-0.09999999999999998,0.428,TroubledYouth,Depressed
7287,-0.4546,-0.181,0.348,That Time We Went To Wal Mart In Memphis To Steal Some Shit Before We Met Up With TA To Shoot His Video,Depressed
5269,-0.187,-0.07800000000000001,0.018,UDIGG,Depressed
16839,-0.14900000000000002,-0.017000000000000015,0.233,Jupiter Love,Depressed
15797,-0.4421,-0.07400000000000001,0.252,Lord Knows / Fighting Stronger,Depressed
4914,-0.42610000000000003,-0.01100000000000001,0.365,MARY JANE,Depressed
910,-0.254,-0.09300000000000003,0.0163,Hourglass,Depressed
16818,-0.4128,-0.09200000000000003,0.7020000000000001,Expectations (feat. 6LACK),Depressed
6810,-0.323,-0.136,0.141,Run Up the Racks,Depressed
8216,-0.3030000000000001,-0.044999999999999984,0.0542,Uber Everywhere,Depressed
2488,-0.389,-0.10299999999999998,0.0327,Twin Peaks,Depressed
1429,-0.22699999999999998,-0.13,0.804,Tutorial on How to Smile,Depressed
7357,-0.16299999999999998,-0.015000000000000013,0.134,Like I Got It,Depressed
156,-0.393,-0.09799999999999998,0.208,Gloss of Blood,Depressed
719,-0.123,-0.01100000000000001,0.367,Red Rose,Depressed
12260,-0.21600000000000003,-0.030000000000000027,0.1969999999999999,Lucid (Dreaming),Depressed
2103,-0.352,-0.10100000000000009,0.00525,Rap Saved Me,Depressed
511,-0.354,-0.09399999999999997,0.176,This Again,Depressed
1876,-0.316,-0.04200000000000009,0.442,IDGAF,Depressed
17491,-0.4607,-0.07300000000000001,0.386,After You,Depressed
17949,-0.239,-0.11599999999999999,0.381,1+1,Depressed
19843,-0.4595,-0.22999999999999998,0.0446,King Of The Dead,Depressed
15097,-0.364,-0.135,0.147,Mad Stalkers,Depressed
5303,-0.243,-0.008000000000000007,0.00119,Someone Said,Depressed
4846,-0.4619,-0.034999999999999976,0.0193,Cut Myself,Depressed
9059,-0.41100000000000003,-0.01100000000000001,0.0704,Bone Marrow,Depressed
15691,-0.23199999999999998,-0.03899999999999998,0.3279999999999999,I Am (Lil Baby & Gunna),Depressed
5923,-0.314,-0.04799999999999999,0.5589999999999999,service,Depressed
17874,-0.4629,-0.22899999999999998,0.037,Jaded,Depressed
16,-0.4628,-0.202,0.154,"Okay,ButThisIsTheLastTime",Depressed
514,-0.4616,-0.01100000000000001,0.511,"Everything Will Be Fine, I Promise",Depressed
19936,-0.03700000000000009,-0.0030000000000000027,0.0192,LIFE,Depressed
14745,-0.2230000000000001,-0.04100000000000009,0.00469,Play Wit Yo' Bitch,Depressed
16979,-0.08400000000000002,-0.032999999999999974,0.603,Shine Like Beyoncé,Depressed
19389,-0.263,-0.032000000000000084,0.345,Why,Depressed
1587,-0.12200000000000011,-0.04299999999999998,0.877,Dark Matter,Depressed
3017,-0.42669999999999997,-0.20600000000000002,0.0931,This Is Not a Test,Depressed
19891,-0.22399999999999998,-0.01100000000000001,0.542,Inconsiderate,Depressed
2330,-0.235,-0.05399999999999999,0.0303,Psycho Pass,Depressed
2953,-0.4304,-0.15200000000000002,0.0355,Blade,Depressed
10254,-0.1660000000000001,-0.0020000000000000018,0.354,On the Run,Depressed
1707,-0.46599999999999997,-0.174,0.1939999999999999,FROM WHERE IT'S COLD,Depressed
6608,-0.377,-0.08600000000000002,0.1369999999999999,Tissue (Тишью),Depressed
1352,-0.4433,-0.065,0.129,Cure,Depressed
17959,-0.08500000000000002,-0.02300000000000002,0.384,Fetch Your Life,Depressed
2652,-0.4651,-0.025000000000000022,0.615,Midnight,Depressed
11130,-0.124,-0.055999999999999994,0.532,Mount Sinai,Depressed
9432,-0.3880000000000001,-0.184,0.138,Kill Tek Piece (feat. Lil Mosey),Depressed
8356,-0.25,-0.0030000000000000027,0.00944,Out The Mud,Depressed
6775,-0.16799999999999998,-0.09300000000000003,0.251,TheDeadMansTrunk,Depressed
974,-0.26,-0.028000000000000025,0.0071,FUCK ERRBODY,Depressed
20186,-0.4238,-0.028000000000000025,0.0272,On My Neck!,Depressed
20795,-0.12200000000000011,-0.069,0.0413,Hoo-Bangin' (WSCG Style),Depressed
9317,-0.030000000000000027,-0.020000000000000018,0.291,Hunnid Round,Bored
17134,-0.29100000000000004,-0.1720000000000001,0.8029999999999999,Death & Taxes,Bored
947,-0.2,-0.185,0.447,PLEASE DON’T GO,Bored
7518,-0.361,-0.299,0.489,Roaming,Bored
15203,-0.23299999999999998,-0.1660000000000001,0.327,I Know,Bored
6239,-0.184,-0.249,0.0605,Momma Can U Roll My Woods?,Bored
19694,-0.33999999999999997,-0.32999999999999996,0.978,I Spoke To The Devil In Miami,Bored
15393,-0.10200000000000009,-0.09600000000000009,0.484,What They Want,Bored
3015,-0.264,-0.348,0.233,End of Broadcast,Bored
1093,-0.347,-0.28400000000000003,0.831,Bargain,Bored
19611,-0.063,-0.10899999999999999,0.469,Jocelyn Flores,Bored
14140,-0.04999999999999999,-0.07,0.0786,Shotta Flow,Bored
8406,-0.2660000000000001,-0.16799999999999998,0.136,Ain't it Nice?,Bored
13362,-0.29100000000000004,-0.1710000000000001,0.59,Tijd Vliegt Voorbij,Bored
1596,-0.31,-0.179,0.0947,Iswear,Bored
3440,-0.198,-0.196,0.733,Blackout,Bored
13713,-0.12200000000000011,-0.193,0.65,Fall for You (Acoustic),Bored
2053,-0.313,-0.255,0.616,Water,Bored
19488,-0.356,-0.21700000000000003,0.111,Teenage Fever,Bored
20820,-0.05299999999999999,-0.0520000000000001,0.0158,Can I Eat It?,Bored
13394,-0.27,-0.237,0.782,Je Hebt Me,Bored
1439,-0.372,-0.255,0.716,Humble,Bored
456,-0.382,-0.23199999999999998,0.5770000000000001,Sorry I Never Apologized,Bored
13418,-0.264,-0.261,0.369,Lost Without You,Bored
20299,-0.065,-0.09600000000000009,0.838,Clouds,Bored
9840,-0.21000000000000002,-0.16899999999999998,0.0595,Trauma Freestyle,Bored
19573,-0.07300000000000001,-0.09499999999999997,0.575,Turf,Bored
21312,-0.11499999999999999,-0.069,0.00195,Guantanamera (feat. Refugee All Stars),Bored
2208,-0.4415,-0.28300000000000003,0.711,Secret Boy,Bored
16765,-0.15500000000000003,-0.09600000000000009,0.677,Lights On,Bored
15932,-0.1710000000000001,-0.186,0.7040000000000001,Younger,Bored
16515,-0.20900000000000002,-0.138,0.143,Love Drunk,Bored
20166,-0.15300000000000002,-0.188,0.774,what are you so afraid of,Bored
16619,-0.27300000000000013,-0.189,0.7290000000000001,BP,Bored
13408,-0.3630000000000001,-0.23299999999999998,0.8,Out Of Love,Bored
18405,-0.4073,-0.261,0.8640000000000001,Lonely (with benny blanco),Bored
436,-0.348,-0.262,0.899,The Feeling Of Loneliness Never Goes Away (Prod. Wakizashi),Bored
19872,-0.22199999999999998,-0.134,0.0214,Audi.,Bored
17135,-0.09600000000000009,-0.08400000000000002,0.733,Rain (feat. Swae Lee),Bored
6928,-0.182,-0.127,0.643,WHAT'S THE PROBLEM,Bored
10397,-0.21600000000000003,-0.202,0.0127,War With Us,Bored
8726,-0.27300000000000013,-0.248,0.294,Rags2Riches (feat. ATR Son Son),Bored
4815,-0.46,-0.297,0.00907,Musty,Bored
15753,-0.345,-0.21800000000000003,0.1669999999999999,SINISTER,Bored
857,-0.033999999999999975,-0.0470000000000001,0.119,Focus,Bored
441,-0.12,-0.16799999999999998,0.396,I Think It's Time That I Emerge,Bored
2887,-0.4602,-0.279,0.231,Intro,Bored
8442,-0.362,-0.242,0.188,Heaven,Bored
5835,-0.09999999999999998,-0.07700000000000001,0.0189,50 Bars,Bored
13433,-0.4105,-0.265,0.72,Get You The Moon (feat. Snøw),Bored
18367,-0.07400000000000001,-0.07300000000000001,0.368,Issues,Bored
6118,-0.09899999999999998,-0.059,0.562,The Renegade Never Dies,Bored
3846,-0.4607,-0.309,8.89e-05,Going Under,Bored
13452,-0.33999999999999997,-0.345,0.947,Come Home,Bored
5157,-0.312,-0.32999999999999996,0.833,DIEMONDS,Bored
17121,-0.2660000000000001,-0.21899999999999997,0.873,Fuck The World (Summer in London),Bored
13473,-0.22399999999999998,-0.21999999999999997,0.427,She,Bored
5225,-0.12,-0.09700000000000009,0.0535,RUN IT BACK!,Bored
968,-0.03600000000000009,-0.027000000000000024,0.000367,Hitta Freestyle,Bored
11438,-0.20800000000000002,-0.1610000000000001,0.6779999999999999,Forever,Bored
18033,-0.4157,-0.41359999999999997,0.8590000000000001,BAD BOY - NEW OPERA by COLORS,Bored
4067,-0.254,-0.185,0.0896,Pimpin' Keeps Me Rich,Bored
17055,-0.135,-0.186,0.38,SWV (with NO1-NOAH),Bored
652,-0.272,-0.1720000000000001,0.0489,Hired Gun,Bored
20230,-0.09600000000000009,-0.09000000000000002,0.921,Heartbreak Ridge,Bored
16921,-0.34099999999999997,-0.22799999999999998,0.68,British Headboards,Bored
4790,-0.126,-0.07800000000000001,0.235,Fuck A Swisher,Bored
11355,-0.2,-0.185,0.447,PLEASE DON’T GO,Bored
5451,-0.15100000000000002,-0.15899999999999997,0.768,Ruins,Bored
16431,-0.22999999999999998,-0.137,0.38,Don't Wanna B Urs,Bored
7370,-0.16899999999999998,-0.10799999999999998,0.0465,Hear Yee,Bored
9650,-0.1070000000000001,-0.10200000000000009,0.556,Loyalty Means Everything,Bored
8163,-0.09200000000000003,-0.10200000000000009,0.273,Flex,Bored
3743,-0.28100000000000014,-0.183,0.31,High Tops,Bored
1498,-0.33100000000000007,-0.265,0.772,Revenge,Bored
10450,-0.316,-0.236,0.44,Suffering,Bored
2891,-0.45940000000000003,-0.304,0.584,I Used To,Bored
20426,-0.1620000000000001,-0.174,0.4679999999999999,Changes,Bored
13420,-0.4031,-0.28200000000000003,0.988,River Flows In You - Original,Bored
8917,-0.10899999999999999,-0.08500000000000002,0.0572,What's Next,Bored
9173,-0.32,-0.249,0.782,Revenge,Bored
862,-0.10799999999999998,-0.064,0.0721,행복,Bored
13275,-0.133,-0.132,0.6,Love Me or Leave Me,Bored
20075,-0.07300000000000001,-0.1060000000000001,0.1889999999999999,Tearz,Bored
17163,-0.3060000000000001,-0.22199999999999998,0.799,Magic Hour,Bored
17895,-0.22499999999999998,-0.248,0.0671,Fire & Desire,Bored
1367,-0.324,-0.4013,0.764,SadlyThatsJustTheWayThingsAre,Bored
1261,-0.07600000000000001,-0.10100000000000009,0.7909999999999999,Laying on my porch while we watch the world end.,Bored
2979,-0.3030000000000001,-0.18,0.0259,All Things End,Bored
907,-0.119,-0.09999999999999998,0.698,BUMBLE BEE,Bored
8340,-0.258,-0.187,0.635,Nikes On,Bored
13308,-0.392,-0.28600000000000003,0.8440000000000001,I Will Always Love You,Bored
3799,-0.135,-0.124,0.8320000000000001,Often,Bored
1653,-0.4252,-0.279,0.1159999999999999,TREE FELL,Bored
16847,-0.29200000000000004,-0.33100000000000007,0.847,Vibin' Out,Bored
7412,-0.178,-0.14300000000000002,0.482,TheGrandestNothing,Bored
8657,-0.05499999999999999,-0.07300000000000001,0.375,Out The Hood,Bored
3885,-0.4309,-0.256,0.917,Rewind,Bored
387,-0.2,-0.20900000000000002,0.136,Bupropion,Bored
17922,-0.4063,-0.3840000000000001,0.877,Moon River,Bored
16992,-0.361,-0.21000000000000002,0.7609999999999999,Smartwater,Bored
7448,-0.11299999999999999,-0.15500000000000003,0.0653,Bang Off,Bored
13445,-0.381,-0.37,0.898,Can We Kiss Forever?,Bored
13440,-0.29400000000000004,-0.4152,0.913,you were good to me,Bored
1311,-0.28200000000000003,-0.176,0.942,"CRY BABY, CELL 17",Bored
5242,-0.10100000000000009,-0.07200000000000001,0.235,Ps & Qs,Bored
997,-0.242,-0.21999999999999997,0.445,No Cap,Bored
19576,-0.179,-0.23199999999999998,0.868,FourFiveSeconds,Bored
2257,-0.1670000000000001,-0.15500000000000003,0.252,WhiteLinenSheets,Bored
16913,-0.15899999999999997,-0.236,0.268,Ocean (feat. Jacquees),Bored
13251,-0.13,-0.20800000000000002,0.746,Little Do You Know,Bored
17108,-0.198,-0.2230000000000001,0.0408,Gang Over Luv,Bored
430,-0.28700000000000003,-0.32999999999999996,0.966,It Kept People Away,Bored
11203,-0.261,-0.28900000000000003,0.00172,Drip,Bored
2595,-0.46699999999999997,-0.29200000000000004,0.149,Diomede,Bored
21251,-0.02100000000000002,-0.02200000000000002,0.0779,They Don't Know,Bored
8621,-0.08100000000000002,-0.0520000000000001,0.0197,Whatever U Is (feat. Shoreline Mafia),Bored
9213,-0.027000000000000024,-0.044999999999999984,0.0181,Bow Down,Bored
6946,-0.1060000000000001,-0.11399999999999999,0.4539999999999999,ChampagneInTheGraveyard,Bored
5855,-0.068,-0.10200000000000009,0.0801,Believe,Bored
6924,-0.242,-0.15300000000000002,0.261,World Pain,Bored
14762,-0.03999999999999998,-0.03700000000000009,0.0957,Baby,Bored
3408,-0.346,-0.29000000000000004,0.355,My Love,Bored
15738,-0.124,-0.10499999999999998,0.0103,Top Off,Bored
16866,-0.15899999999999997,-0.186,0.611,Redemption,Bored
9293,-0.22699999999999998,-0.1610000000000001,0.0825,Perc Popper,Bored
19453,-0.03999999999999998,-0.05099999999999999,0.415,Firefly,Bored
16938,-0.22999999999999998,-0.2260000000000001,0.8540000000000001,SPLIT DECISION,Bored
1396,-0.066,-0.067,0.0063799999999999,111,Bored
366,-0.3880000000000001,-0.242,0.7979999999999999,2002 / Asia Interlude,Bored
3765,-0.05299999999999999,-0.08700000000000002,0.108,Wild SKY,Bored
10236,-0.33999999999999997,-0.20400000000000001,0.0591,TheRoadLessTraveled,Bored
13412,-0.256,-0.28100000000000014,0.935,Coaster,Bored
19747,-0.22899999999999998,-0.196,0.779,the remedy for a broken heart (why am I so in love),Bored
803,-0.3,-0.189,0.0241,Waste My Time,Bored
9597,-0.08300000000000002,-0.05299999999999999,0.216,D.R.U.G.S.,Bored
16276,-0.04999999999999999,-0.07200000000000001,0.0559999999999999,Lollipop,Bored
21018,-0.10200000000000009,-0.13,0.0174,4 Tha Hustlas,Bored
5401,-0.10499999999999998,-0.14300000000000002,0.243,Blunts on My Mind,Bored
13485,-0.4265,-0.378,0.885,To Build A Home,Bored
1426,-0.241,-0.186,0.0851,Sorrow,Bored
4443,-0.4602,-0.27100000000000013,0.542,Memory,Bored
5787,-0.38,-0.366,0.0809,Feel It Too (It's Too Much),Bored
991,-0.10499999999999998,-0.128,0.701,I'm Sorry I'm Broken,Bored
14620,-0.126,-0.08200000000000002,0.292,Beasty,Bored
12333,-0.14800000000000002,-0.25,0.735,Samael,Bored
376,-0.23199999999999998,-0.299,0.0648,Love Dies Fast,Bored
14625,-0.138,-0.11499999999999999,0.0309,Have Mercy,Bored
18194,-0.14600000000000002,-0.22799999999999998,0.875,FourFiveSeconds,Bored
19616,-0.309,-0.29600000000000004,0.307,Save Me,Bored
4576,-0.15500000000000003,-0.14200000000000002,0.0375,DevilL,Bored
10265,-0.10499999999999998,-0.061,0.235,Wallet,Bored
18202,-0.3630000000000001,-0.23299999999999998,0.8,Out Of Love,Bored
13292,-0.22499999999999998,-0.275,0.888,Nothing Really Matters,Bored
847,-0.312,-0.32999999999999996,0.833,DIEMONDS,Bored
349,-0.4128,-0.28300000000000003,0.836,Will He,Bored
16680,-0.057999999999999996,-0.06200000000000011,0.298,2,Bored
12950,-0.359,-0.21899999999999997,0.3879999999999999,Bother,Bored
18490,-0.16899999999999998,-0.236,0.922,All of Me,Bored
1924,-0.10399999999999998,-0.08800000000000002,0.8059999999999999,Magick,Bored
3749,-0.24,-0.183,0.35,I Stand at the Shore and Adore,Bored
11454,-0.312,-0.32999999999999996,0.833,DIEMONDS,Bored
13249,-0.236,-0.28100000000000014,0.812,Titanium,Bored
1558,-0.182,-0.127,0.643,WHAT'S THE PROBLEM,Bored
16739,-0.065,-0.08800000000000002,0.183,These Days,Bored
11655,-0.38,-0.366,0.0809,Feel It Too (It's Too Much),Bored
20470,-0.406,-0.2680000000000001,0.831,the interlude that never ends,Bored
5848,-0.3830000000000001,-0.238,0.379,Ima Ball Hard on 'em',Bored
17313,-0.235,-0.192,0.125,All Mine,Bored
1452,-0.38,-0.366,0.0809,Feel It Too (It's Too Much),Bored
288,-0.10899999999999999,-0.064,0.295,Purple Baguettes,Bored
17074,-0.064,-0.07800000000000001,0.0594,Love Cycle (with Summer Walker),Bored
5195,-0.15799999999999997,-0.09999999999999998,0.00864,I Got Whatever,Bored
3359,-0.137,-0.22699999999999998,0.98,Fissures,Bored
16424,-0.020000000000000018,-0.1060000000000001,0.732,CPR,Tired
1275,-0.032000000000000084,-0.304,0.206,Nascar,Tired
16608,-0.07300000000000001,-0.185,0.916,First Fuck,Tired
20345,-0.015000000000000013,-0.265,0.748,Deep Shadows,Tired
622,-0.07700000000000001,-0.2230000000000001,0.68,Waste It,Tired
13432,-0.05399999999999999,-0.09499999999999997,0.7509999999999999,Someone You Loved,Tired
8318,-0.043999999999999984,-0.19,0.691,Tear$,Tired
16658,-0.07400000000000001,-0.137,0.853,We Find Love,Tired
11641,-0.02400000000000002,-0.09300000000000003,0.00303,RampartRange,Tired
13388,-0.174,-0.31,0.919,Lay Me Down,Tired
13273,-0.02400000000000002,-0.128,0.64,Too Good At Goodbyes,Tired
14572,-0.0050000000000000044,-0.09999999999999998,0.733,Overdue (with Travis Scott),Tired
13495,-0.03899999999999998,-0.398,0.94,Dear Boys,Tired
13461,-0.179,-0.314,0.868,July,Tired
14767,-0.010000000000000009,-0.137,0.0102,Forrest Gump (feat. ABG Neal),Tired
21392,-0.0050000000000000044,-0.069,0.0534,Wrong Or Right (I'm Tired) (feat. Bzr Royale),Tired
2087,-0.182,-0.33399999999999996,0.942,Agony,Tired
1014,-0.10899999999999999,-0.29300000000000004,0.821,we all die alone,Tired
1878,-0.01200000000000001,-0.0520000000000001,0.81,GOSHA,Tired
13428,-0.08300000000000002,-0.15999999999999998,0.82,Superhero,Tired
20322,-0.01200000000000001,-0.0520000000000001,0.81,GOSHA,Tired
16720,-0.12200000000000011,-0.265,0.62,Jungle,Tired
13910,-0.014000000000000012,-0.16999999999999998,0.8540000000000001,Hands Down,Tired
19633,-0.03799999999999998,-0.4375,0.945,I'll Keep You Safe,Tired
20014,-0.08100000000000002,-0.29600000000000004,0.919,Honesty,Tired
16147,-0.0040000000000000036,-0.03600000000000009,0.225,How Do I Breathe,Tired
16703,-0.04100000000000009,-0.09200000000000003,0.603,Playing Games (with Bryson Tiller) - Extended Version,Tired
14720,-0.11099999999999999,-0.199,0.327,Birds (feat. Lil Uzi Vert),Tired
5282,-0.01200000000000001,-0.0520000000000001,0.81,GOSHA,Tired
6721,-0.057999999999999996,-0.194,0.226,Vision Clear,Tired
7126,-0.031000000000000028,-0.21700000000000003,0.319,Neighbors,Tired
18029,-0.0040000000000000036,-0.063,0.144,Lockdown,Tired
9658,-0.08700000000000002,-0.196,0.371,It Takes Time,Tired
20400,-0.131,-0.305,0.789,Leray,Tired
12338,-0.067,-0.15700000000000008,0.0963,Affaires,Tired
19751,-0.181,-0.356,0.237,Jamie's Sin,Tired
738,-0.08400000000000002,-0.23199999999999998,0.284,CoverGirl,Tired
17507,-0.09499999999999997,-0.187,0.5820000000000001,Sauce!,Tired
10207,-0.05299999999999999,-0.27300000000000013,0.53,Suicide on My Mind,Tired
16760,-0.08100000000000002,-0.16499999999999998,0.626,Deep,Tired
5709,-0.135,-0.28,0.0073,Cabaret,Tired
16588,-0.064,-0.136,0.8079999999999999,Best Part (feat. H.E.R.),Tired
7860,-0.03700000000000009,-0.136,0.149,MIDDLE CHILD,Tired
11315,-0.04100000000000009,-0.125,0.146,Sarcoma,Tired
18116,-0.061,-0.15999999999999998,0.332,F*** Yourself,Tired
10213,-0.043999999999999984,-0.15600000000000003,0.0714,Real Friends,Tired
822,-0.013000000000000012,-0.10899999999999999,0.7659999999999999,For X and Peep,Tired
18212,-0.11299999999999999,-0.21999999999999997,0.932,When I Was Your Man,Tired
16262,-0.032999999999999974,-0.09499999999999997,0.291,More Than Words,Tired
3987,-0.259,-0.4547,0.0236,Same Old Hell,Tired
6819,-0.013000000000000012,-0.08100000000000002,0.356,Independenstry over the Industry,Tired
10436,-0.009000000000000008,-0.063,0.313,Wanted,Tired
6661,-0.07700000000000001,-0.15799999999999997,0.073,REEL IT IN,Tired
16611,-0.13,-0.316,0.866,Goodbyes,Tired
16458,-0.016000000000000014,-0.07700000000000001,0.319,Y U Wanna,Tired
16971,-0.0040000000000000036,-0.1620000000000001,0.452,Overtime,Tired
16753,-0.11099999999999999,-0.4022,0.624,Riot,Tired
1215,-0.016000000000000014,-0.238,0.777,I dont care anymore,Tired
13316,-0.2310000000000001,-0.42769999999999997,0.738,The Book of Love,Tired
1577,-0.04100000000000009,-0.125,0.146,Sarcoma,Tired
19432,-0.066,-0.21600000000000003,0.34,Neighbors,Tired
7806,-0.04999999999999999,-0.15600000000000003,0.1119999999999999,Notice Me,Tired
9512,-0.0010000000000000009,-0.09300000000000003,0.0236,Yumpers (feat. P-Lo),Tired
5014,-0.027000000000000024,-0.11099999999999999,0.186,Eeny Meeny Miney Mo,Tired
13342,-0.12,-0.372,0.928,Boys Like You - Acoustic,Tired
17114,-0.046000000000000096,-0.1660000000000001,0.546,Get Away,Tired
20386,-0.0470000000000001,-0.11499999999999999,0.879,Deep End,Tired
17419,-0.044999999999999984,-0.09499999999999997,0.0306,Nonstop,Tired
20169,-0.033999999999999975,-0.21300000000000002,0.6,Coke & Henny Pt. 2,Tired
6518,-0.08600000000000002,-0.3,0.303,Yen,Tired
1619,-0.181,-0.356,0.237,Jamie's Sin,Tired
16433,-0.0520000000000001,-0.09600000000000009,0.377,Southside,Tired
13363,-0.203,-0.37,0.873,Dat Ik Je Mis,Tired
17818,-0.133,-0.235,0.7020000000000001,Jungle,Tired
2206,-0.0010000000000000009,-0.09700000000000009,0.285,Soil (Prod. by Vegard Veslelia),Tired
11404,-0.01200000000000001,-0.0520000000000001,0.81,GOSHA,Tired
8843,-0.030000000000000027,-0.08600000000000002,0.406,Fade Away,Tired
17020,-0.08800000000000002,-0.15999999999999998,0.406,No Co-Sign,Tired
13334,-0.11299999999999999,-0.21999999999999997,0.932,When I Was Your Man,Tired
15503,-0.02400000000000002,-0.07600000000000001,0.603,No Romance,Tired
2226,-0.014000000000000012,-0.08200000000000002,0.504,Terminal Sex,Tired
13355,-0.11599999999999999,-0.248,0.904,Piece by Piece - Idol Version,Tired
16754,-0.14600000000000002,-0.327,0.899,Body Ain't Me,Tired
19675,-0.04799999999999999,-0.11399999999999999,0.214,B,Tired
17101,-0.016000000000000014,-0.03600000000000009,0.526,Slide (with Gunna),Tired
13358,-0.10799999999999998,-0.304,0.8740000000000001,Firework - Acoustic,Tired
17077,-0.057999999999999996,-0.318,0.466,Friend Request,Tired
13304,-0.044999999999999984,-0.257,0.94,Uit elkaar,Tired
8929,-0.009000000000000008,-0.03799999999999998,0.0942,Zoom,Tired
5938,-0.014000000000000012,-0.08200000000000002,0.504,Terminal Sex,Tired
5559,-0.181,-0.356,0.237,Jamie's Sin,Tired
16987,-0.028000000000000025,-0.1610000000000001,0.747,Love Me Right,Tired
9960,-0.044999999999999984,-0.1170000000000001,0.563,23 Island,Tired
2415,-0.09399999999999997,-0.186,0.284,Headed To My Funeral,Tired
17938,-0.08100000000000002,-0.16499999999999998,0.626,Deep,Tired
2333,-0.02400000000000002,-0.09300000000000003,0.00303,RampartRange,Tired
13320,-0.10100000000000009,-0.27600000000000013,0.948,Homesick,Tired
